airline,airport,OnTime,IndOHare,IndDelta
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
Delta,LGA,yes,0,1
